,text,label,date
753,takker omtalen innlegget ren landbruksdebatt stortinget stortinget fall gjelder praktisk virksomhet salen selvfølgelig statsråden mangfoldet diskutert ganger ysterier måter spesialiteter overskygge antallet bønder bulkproduksjonen supplement tradisjonelle sentrale landbruksproduksjonen representanten enoksen nevnte 1617 melkekyr fireårsperioden naboland konkurransedyktige 1970tallet omtrent kuer nordiske land danskene svenskene 30 danskene 60 pr melkebonde finnene full fart nordiske landene tilpasser virkelighetens verden norge holder omtrent antallet landene norden utvikling tråd fremskrittspartiet rasjonelle enheter overlevelsesmuligheter finland omtrent sosiale institusjoner folketall breddegrader osv matvareprisene ti betydelig finske bonde framtidstro regjeringen lære look finland landbrukspolitikken,0,2005-06-14
754,gjelder diskusjonen øremerking tror lese gamle budsjettproposisjonene nøye lyst representanten storberget innledet spørre egentlig galt arbeiderpartiet enig regjeringen budsjettet definitivt galt representantene storberget henriksen tajik sistnevnte ligning knyttet dunjakker stillongs strømpebukser later realiteten storberget feks snakker 10 pst lettelsene formuesskatten vedlikeholdsetterslepet fengslene arbeiderpartiet foreslått alternative statsbudsjett kutter formuesskatten prioriterer justisfeltet rar avslutning debatten opposisjonen regjeringen bygger arbeid regjeringer gamle egentlig bygget regjeringens politikk klare målsettingene feks opptaket politihøgskolen overhodet arbeiderpartiet milliarder kroner fordele alternative statsbudsjett velger prioritere satsing justisfeltet forsøker late tilfellet stå prioriteringene posisjon opposisjon slett regjeringen prioritert vesentlig budsjetter enige behov sikre plasser kriminalomsorgen behov lukkede fengselsplasser utfordrende lukkede fengselsplasser bygges natten forrige regjeringen kvalitetssikringsprosjekt områder regjeringen fulgt helhetlig kriminalomsorgsmelding jul redelige stå foreslår regjering,0,2014-12-12
755,statsministeren sandberg regjeringen passiv gjelder nasjonal transportplan perioden reduksjon 545 mill kr forhold vedtatt nasjonal transportplan pluss 600 mill kr pr semerklæringen lovet folk statsministeren dystert dystert 100 000 menneskene arbeidsledige kø ca 10 000 anleggsarbeidere ledige hever arbeidsledighetstrygd økning antall drepte trafikken investerer bedre veier firefeltsveier midtdeler bedre 10 000 anleggsarbeiderne arbeid bygge landet redde livene tapt trafikken skadd trafikken pluss næringene ute distriktene landet fote konkurrere levere produktene markeder ute europa sentrale østlandsområdet tjene penger,0,2004-03-31
756,opptatt obligatorisk bompengebrikke sikre kostnadene bomstasjonene likt fordelt transportørene uavhengig nasjonalitet arbeidet fullt trykk høring slett arbeid pågår fornyelse bompengebrikkesystemet problematikk detaljer avklart sende endelig forskriftsendring ender lage forskrift revideres arbeiderpartiet trykk samlet storting ønsker glad støtte arbeidet arbeid videreført rødgrønne regjeringen ønsker sørge gjennomført skikkelig måte måneder åtte,0,2014-04-24
757,hukommelsen begynner svikte ganger sal diskutert elevers mulighet fag høyere nivå inntrykk ytterliggående partiene motsatt side fremskrittspartiet enig mål elever lære nivået rent faglig løser rent administrativt selvfølgelig sak dramatisk øker byråkratiet skolen fall trodde enighet sal partier stortinget elever muligheten utvikle faglig undervisning nivået arbeiderpartiet juletider bekreftet,0,2011-02-22
758,sagt vurdere dager stortinget foretatt vurderingen lyst understreke klimaspørsmålet klimautfordringene verdens spørsmål miljøsektoren regjeringen ambisjoner området forsikre stortinget arbeid høy prioritet regjeringen,1,2006-10-11
759,policydokumentet selvfølgelig offentlig tilgjengelig offentlig debatt behandles samarbeid helse omsorgsministeren ministere koordinerende effekten hensikten enhver vurdere stortinget dokument representanten gundersen anledning synspunkt offentlige debatt åpenbart anledning føler trygg stortinget stortinget måte ønske,1,2007-01-31
760,forsiktig antydning gjelder barnefordelingssaker likestillingen kjørt grøften egentlig diskusjonen tror levende diskusjonen oppnå likestilling gjelder foreldrenes mulighet oppdragelsen ungene stykke vei 12 pst ungene bor foreldrene bor far utvikling løpet 15 overhodet bodd far egentlig lyktes politikken ønsker oversikt omsorg vet departementet jobber grunnene 90 pst kvinnene ønsker far hovedomsorgen skilsmisse samfunnets syn likhetstegn mor kvinne kvinner menn barn interesse fortsette likestilling barn foreldre ansvar oppdragelsen ungene erfaringer fedrene ansvar ungene skilsmisse ansvar ungene oppdragelsen fedrene hjemme fødselspermisjon oppmuntrende politikk funker flertallet salen grann puddingaktige grann feige vårt forslag island innført ordning tredjedel fødselspermisjonen far tredjedel mor tredjedel foreldrene velge skuffet flertallet salen skjønt økonomi spiller rolle folk vanskelige sakene skuffet fremskrittspartiet vårt forslag overgangsstønad gis jenter unge jenter situasjon naturlig velge omsorg økonomisk katastrofe hovedomsorgen ungen slett miste muligheten pengene glad biten flertallet slutter fjerne begrepet samværsrett utfordre statsråden punktet spørre tenkt fellesmerknad side 28,1,2003-11-27
761,siva viktige oppgaver offentlige virkemiddelapparatet foretaket bidratt innovasjonsnettverk etablere industriparker forsknings kunnskapsparker inkubatorer næringshager såkorn ventureselskap bredt spekter virkemidler områder jobbe utviklet infrastruktur innovasjon land eierskapet siva overført kommunal regionaldepartementet nærings handelsdepartementet ventet avklaringer rolle spille meldingen inneholder viktige føringer oppgaver foretaket inneha utvalgte områder regjeringen siva selvstendig organ arbeide virksomhetsområdene eiendom innovasjon tett samarbeid virkemiddelapparatet fremskrittspartiet gir departementet støtte gjelder siva selvstendig selskap tilby tilretteleggende eierskap nettverk innovasjon meldingen gir positiv omtale foretaket redskap tilrettelegger innovasjonsnettverket norge oppnådd engasjement utvikler medeier innovasjonsselskapene resultert deltakelse ca 1 000 medeiere kategorier private institusjonelle investorer universitet forsknings utviklings finansinstitusjoner industribedrifter sivanettverket dreier ca 65 innovasjonsmiljøer landet 1 500 bedrifter knyttet miljøene tilsig 200 virksomheter årlig fremskrittspartiet sivas rolle knyttet oppbygging innovasjonssystemer siva rustet jobb videreutvikling oppgradering effektivisering innovasjonssystemene opptatt siva engasjement eiendomsområdet unngår markedet konkurranse private aktører siva legger infrastrukturdeltakelse rette utenlandske etableringer norge etableringer ute investere attraktiv konkurransedyktig fysisk infrastruktur hjemme rekke utenlandske bedrifter etablert norge gir effekt verdiskaping arbeidsplasser rekke investeringer utlandet forskningsbaserte etableringer innovasjonsnettverket tillegg trukket internasjonal industrikompetanse kapital betydning industrielle nyskapingen landet vårt gjelder sivas engasjement næringsparker utlandet samlet komite behandlingen virkemiddelproposisjonen sluttføre engasjementet næringsparken baltikum komiteen positiv videreføre arbeidet nordvestrussland behov offensiv satsing nordområdene siva nettverksengasjement infrastrukturrolle næringshagen murmansk næringskomiteen besøk området 8 9 innblikk nordområdene interessante verden gjelder olje gass fiskeressurser betydelige muligheter bedrifter legger forholdene rette myndigheters side selvsagt forutsetning finansiell støtte sivas internasjonale engasjement bedriftsetableringer hjelp passiv utflytting bistand bedrifter tilrettelegging forutsetning virksomhetene hovedbase norge bistanden bidrar styrking utvikling totalt gjennomgang sivas utenlandsvirksomhet avdekket negative virkninger sivas utenlandsvirksomhet norge bedrifter etablert sivas næringsparker ute økonomiske markedsmessige realitetene produksjonen bygd ute kunnet videreført hjemme engasjement bedriftsmiljø ringvirkninger sider grensen muligheter undersøkelse danske uteetableringer bærer bud betydelige ringvirkninger outsourcing lavtlønnsland ferd suksess danske industrivirksomheter outsourcer oppgaver lavtlønnsland østeuropeiske land kina produksjon danmark danske bedrifter konkurransedyktige erfaringer satsing nordområdene gjelder regjeringens vurderinger siva såkorn venturevirksomhet konklusjon såkorn venturefond innovasjon norge argentum trenger miljøer ønsker klippe verktøyet sivas portefølje virkemidler siva rom drive arbeidet utvikle såkorn ventureselskaper norge medeier flertall komiteen stiller synspunktet strid vedtak stortinget knyttet innovasjon norge argentum fondsinvesteringer siva tvinges kvitte såkorn ventureengasjement meldingen legger dårlig butikk selge enkeltandeler såkorn venturefond lett rene gavesalget sivas statens side svikte medinvestorer fondene trygg forvissning siva forutsigbar langsiktig eier situasjon vårt syn aktivitet såkorn venture norge siva rolle spille rette private næringsinvesteringer,0,2004-11-23
762,svaret forventet hjemmeleksen 2003 avinor tilført 73 mrd oljekroner statsbudsjettet betalt utbytte nærheten ca 14 mrd kr utbytte selskapet dårlig avkastning egenkapitalinnskyting forskjellen bygge veier flyplasser flyplasser lønnsomme veier ulønnsomme forskjellen selskapsformen valgt politisk selskapsform gjelder flyplasser driftes selskap inntektene flypassasjerene gjelder veier inntektene bilistene skatter avgifter minner betaler 60 mrd kr statskassen veiselskap bedre økonomi avinor valgt måte handler politisk vilje fremskrittspartiet opptatt forvalte oljeformuen best måte slippe betale 99 mrd kr vei koster 48 mrd kr bygge utfordrer statsministeren vurdere selskapsstruktur vei lik flyplasser,0,2012-05-16
763,sv glad årets drøftinger organisasjonene ført ende konfliktnivået fjor rundene stortinget ført prosedyrene ryddigere sv støtter resultatet bordet behov oppgjøret enig innspillet funksjonshemmedes fellesorganisasjon presis hensyn anslag ligge flertallet sosialkomiteen fjor uttrykk forventet lønnsvekt tall framkom revidert nasjonalbudsjett ønsker retningslinjene presiserer fremmet forslag forslaget situasjonen avhengig avvik tidspunkt spille regjeringen gunstigste anslaget måten organisasjonene forhold retningslinjene egentlig rimelig presisere års oppgjør klarhet hensyn anslag ligge sv stemme oppgjøret foreligger,1,2004-06-17
764,spørsmål olje energiministeren regjeringen ganger uttalt ønsker gass norge fagre ord opplevde fjor regjeringen inngikk avtale sosialistisk venstreparti utsette utviklingen regjeringen totale mangel handlekraft energispørsmål høst høre regjeringen stortinget oppfølging gassmeldingen påske utsatt medfører vedtak stortinget gjøres vinter oppleve beslutningsvegring handlingslammelse regjeringens side mønster statsråden rede regjeringen hindre folk næringsliv rikelig tilgang energi fornuftige priser,0,2004-02-11
765,takker statsråden svaret ti behandlet stortinget meldingen bærekraftig reindrift flertall stortinget opptatt reintallet høyt forhold beitegrunnlaget skiftende regjeringer prøvd virkemidler tidligslaktetilskudd kalveslaktetilskudd premieringsordninger kostbare omstillingsprogram 330 mill kr klarte tolv reindriftssamer jobb jobb miljøene begynner utålmodige endelige resultater tilpasset reintallet noenlunde sikre tiltakene regjering iverksetter endelige løsningene målet 64 100 dyr 1 2005,0,2004-03-03
766,statsråden stad bestemt postsjefen østfold avisene endelige beslutningen saken begrunner økonomiske bildet snudd nødt grepene endringene budsjettet 2002 bakgrunnen statsråden innbyggerne posttjenestene krav statsråden egentlig svart ønsker konkret svar,1,2002-01-16
767,representanten ropstad kristelig folkeparti enig bistand gir gode resultater bistandsnivået tilby politiske alliansen hjelpe kristelig folkeparti sv kristelig folkeparti partiene stått hardest tydeligst bestandig tvil kristelig folkeparti rødgrønne hjelpe innspill interne avklaringen kristelig folkeparti fremskrittspartiet forsvinner debatten fremskrittspartiet internasjonalt virkeligheten høyt bistandsnivå vet budsjettet 15 mrd kr land strever fremskrittspartiets bistandsnivå rart fremskrittspartiet snakker pent bistanden forteller gode resultatene fører bidrar opplyse velgere flotte resultatene fremskrittspartiets 15 mrd kr bistandsbudsjettet lede høyt bistandsbudsjett kritiserer høre bistanden bidrar feks representanten myhre afrika reiser land utdanningsnivået fyker været økonomisk aktivitet ønsker investere fort bistanden faktorene vær snill snakke gjelder fn dilemmaene resultatorientering fnorganisasjonene systemer dårlig annerledes lo nho organisasjonene dårlig fremskrittspartiet hvilket politisk parti dårlig oppgave måte eliminere dårlige sidene organisasjonene fremme gode bety gir penger pengebruken bidrar forbedre bistanden fn svaret samordningen bistand utviklingslandene roper gir feks utdanningsbistand unicef bilaterale programmer føler debatten avklart partier vet gjelder fremskrittspartiet fall partier felles plattform verden dagen gode resultater fn faktor bidrar fn utrolig normativ rolle gjelder skape spillereglene verdenssamfunnet norge kritisk venn fn kritiske kreve resultater gode intensjoner faktiske leverte resultater kreve byråkrati kreve fnorganisasjonene dupliserer arbeider fn landnivå basis sagt svenskene bedre lære utvikle bedre samarbeid norge sverige politikken,1,2010-10-11
